Bedford-Stuyvesant,Carnegie Hill	5,166.90,17.40
Bedford-Stuyvesant,Carroll Gardens	86,1529.05,157.61
Bedford-Stuyvesant,Central Park	5,166.70,7.20
Bedford-Stuyvesant,Chelsea	125,3521.25,432.30
Bedford-Stuyvesant,Chinatown	30,569.30,48.32
Bedford-Stuyvesant,Clinton	61,2015.27,184.45
Bedford-Stuyvesant,Cobble Hill	20,385.97,50.50
Bedford-Stuyvesant,Corona	1,33.00,0.00
Bedford-Stuyvesant,Country Club	1,58.83,0.00
Bedford-Stuyvesant,Downtown	132,2017.84,155.03
Bedford-Stuyvesant,Dyker Heights	2,78.50,13.00
Bedford-Stuyvesant,East Brooklyn	82,1455.57,96.09
Bedford-Stuyvesant,East Harlem	12,459.12,50.12
Bedford-Stuyvesant,East Village	190,3888.41,356.64
Bedford-Stuyvesant,Financial District	58,1437.70,154.57
Bedford-Stuyvesant,Flushing	1,31.50,0.00
Bedford-Stuyvesant,Fordham	1,50.00,0.00
Bedford-Stuyvesant,Forest Hills	12,343.04,27.55
Bedford-Stuyvesant,Fort Green	1154,12130.86,1051.49
Bedford-Stuyvesant,Garment District	108,3256.54,407.09
Bedford-Stuyvesant,Glendale	12,201.48,10.48
Bedford-Stuyvesant,Gramercy	118,3003.53,314.88
Bedford-Stuyvesant,Gravesend-Sheepshead Bay	12,390.83,51.83
Bedford-Stuyvesant,Greenwich Village	112,2684.18,296.75
Bedford-Stuyvesant,Greenwood	29,644.85,77.38
Bedford-Stuyvesant,Hamilton Heights	11,576.52,81.02
Bedford-Stuyvesant,Harlem	34,1578.21,118.24
Bedford-Stuyvesant,Inwood	2,103.00,3.50
Bedford-Stuyvesant,Jackson Heights	29,774.27,72.77
Bedford-Stuyvesant,Jamaica	8,262.80,5.80
Bedford-Stuyvesant,Laurelton	1,43.00,4.00
Bedford-Stuyvesant,Little Italy	36,770.99,78.49
Bedford-Stuyvesant,Lower East Side	210,3931.60,322.61
Bedford-Stuyvesant,Mapleton-Flatlands	85,1652.13,141.65
Bedford-Stuyvesant,Maspeth	9,140.50,10.00
Bedford-Stuyvesant,Middle Village	6,104.40,8.40
