Bedford-Stuyvesant,Cobble Hill	10,173.20,15.20
Bedford-Stuyvesant,Country Club	1,63.00,0.00
Bedford-Stuyvesant,Douglastown-Little Neck	1,42.00,0.00
Bedford-Stuyvesant,Downtown	69,933.05,50.55
Bedford-Stuyvesant,Dyker Heights	2,60.90,7.90
Bedford-Stuyvesant,East Brooklyn	61,1019.90,36.90
Bedford-Stuyvesant,East Harlem	5,193.40,13.40
Bedford-Stuyvesant,East Village	126,2601.44,209.44
Bedford-Stuyvesant,Financial District	45,1094.10,75.10
Bedford-Stuyvesant,Flatbush	2,23.00,2.00
Bedford-Stuyvesant,Fordham	1,62.30,10.30
Bedford-Stuyvesant,Forest Hills	5,128.10,4.60
Bedford-Stuyvesant,Fort Green	700,7308.37,471.87
Bedford-Stuyvesant,Garment District	48,1393.20,118.37
Bedford-Stuyvesant,Glendale	4,58.60,10.60
Bedford-Stuyvesant,Gramercy	70,1740.69,185.19
Bedford-Stuyvesant,Gravesend-Sheepshead Bay	20,757.90,77.90
Bedford-Stuyvesant,Greenwich Village	85,1871.30,155.80
Bedford-Stuyvesant,Greenwood	16,354.87,34.87
Bedford-Stuyvesant,Hamilton Heights	5,266.20,31.20
Bedford-Stuyvesant,Harlem	23,968.29,41.96
Bedford-Stuyvesant,High Bridge	1,44.50,0.00
Bedford-Stuyvesant,Hunts Point	1,45.50,0.00
Bedford-Stuyvesant,Inwood	1,46.00,0.00
Bedford-Stuyvesant,Jackson Heights	15,391.30,8.30
Bedford-Stuyvesant,Jamaica	7,275.95,9.12
Bedford-Stuyvesant,Laurelton	2,51.95,9.45
Bedford-Stuyvesant,Little Italy	20,395.50,30.00
Bedford-Stuyvesant,Lower East Side	174,3257.68,244.18
Bedford-Stuyvesant,Mapleton-Flatlands	63,1123.27,54.27
Bedford-Stuyvesant,Maspeth	9,188.80,7.30
Bedford-Stuyvesant,Middle Village	3,66.50,1.00
Bedford-Stuyvesant,Midtown	103,3086.79,207.46
Bedford-Stuyvesant,Morningside Heights	3,165.55,34.05
Bedford-Stuyvesant,Morris Heights	2,102.66,0.00
Bedford-Stuyvesant,Mott Haven	1,45.63,5.80
Bedford-Stuyvesant,Murray Hill	27,729.00,74.00
Bedford-Stuyvesant,Nkew Gardens	4,126.00,11.50
Bedford-Stuyvesant,North Sutton Area	4,91.90,8.40
Bedford-Stuyvesant,Park Slope	114,1788.02,132.02
Bedford-Stuyvesant,Queens Village	1,78.50,0.00
Bedford-Stuyvesant,Queensboro Hill	2,70.00,0.00
Bedford-Stuyvesant,Ridgewood	34,478.38,34.38
Bedford-Stuyvesant,Riverdale	1,66.00,11.00
Bedford-Stuyvesant,Saintalbans	1,35.00,0.00
Bedford-Stuyvesant,Soho	47,975.05,89.05
Bedford-Stuyvesant,South Bronx	5,218.83,0.00
Bedford-Stuyvesant,Springfield Gardens	5,204.50,7.00
Bedford-Stuyvesant,Spuyten Duyvil	1,62.50,4.00
Bedford-Stuyvesant,Sunny Side	36,869.10,58.60
Bedford-Stuyvesant,Sunset Park	22,562.14,40.64
Bedford-Stuyvesant,The Rockaways	5,223.00,10.00
Bedford-Stuyvesant,Tremont	1,43.00,0.00
Bedford-Stuyvesant,Tribeca	26,591.47,62.97
Bedford-Stuyvesant,Upper East Side	39,1142.25,113.75
Bedford-Stuyvesant,Upper West Side	39,1511.71,125.38
Bedford-Stuyvesant,Utopia	2,65.00,0.00
Bedford-Stuyvesant,Washington Heights	12,631.13,54.63
Bedford-Stuyvesant,West Village	39,1158.37,110.87
Bedford-Stuyvesant,Williamsburg	609,6409.33,476.33
Bedford-Stuyvesant,Woodhaven-Richmond Hill	8,202.10,5.60
Bedford-Stuyvesant,Woodside	9,251.75,12.75
Bedford-Stuyvesant,Yorkville	8,278.58,24.08
Bensonhurst,Astoria-Long Island City	2,92.00,23.00
Bensonhurst,Battery Park	2,87.91,14.25
Bensonhurst,Bay Ridge	13,135.30,3.30
Bensonhurst,Bensonhurst	88,1052.14,78.81
Bensonhurst,Boerum Hill	1,11.00,0.00
Bensonhurst,Borough Park	5,54.00,0.00
Bensonhurst,Brownsville	1,16.00,0.00
Bensonhurst,Canarsie	2,68.00,10.00
Bensonhurst,Carroll Gardens	1,22.50,0.00
Bensonhurst,Chelsea	3,47.38,2.88
Bensonhurst,Chinatown	1,43.00,0.00
Bensonhurst,Clinton	2,93.43,13.10
Bensonhurst,Cobble Hill	1,25.50,0.00
Bensonhurst,Downtown	3,65.50,7.00
Bensonhurst,Dyker Heights	7,56.00,0.00
Bensonhurst,East Village	2,33.35,6.35
Bensonhurst,Financial District	3,92.66,11.00
Bensonhurst,Garment District	2,80.00,5.00
Bensonhurst,Gramercy	1,38.33,0.00
Bensonhurst,Gravesend-Sheepshead Bay	19,312.72,37.22
Bensonhurst,Greenwich Village	1,12.00,1.50
Bensonhurst,Lower East Side	1,12.00,2.00
Bensonhurst,Mapleton-Flatlands	10,110.50,3.00
Bensonhurst,Midtown	8,87.40,4.90
Bensonhurst,Murray Hill	5,99.45,12.45
Bensonhurst,North Sutton Area	1,55.83,3.00
Bensonhurst,Park Slope	2,57.37,6.37
Bensonhurst,Sunny Side	2,34.33,0.00
Bensonhurst,Sunset Park	8,135.70,13.20
Bensonhurst,The Rockaways	1,39.00,0.00
Bensonhurst,Tribeca	1,36.33,0.00
Bensonhurst,Upper East Side	9,285.02,10.70
Bensonhurst,Upper West Side	3,59.40,8.40
